weight_kg,stature_cm,neck_base_girth,chest_girth,waist_girth,hips_buttock_girth,shoulder_girth,thigh_girth,thigh_low_girth,calf_girth,ankle_girth,forearm_girth,wrist_girth,shoulder_length,sleeveoutseam_length,forearm_length,crotchheight_length,waistback_length,thigh_length,chest_depth_length,head_girth
68.8,182.9,36.2,91.5,77.7,99.7,105.2,56.6,39.4,38.1,21.9,27.0,17.0,15.0,62.2,27.7,91.7,44.7,43.6,24.3,54.0
64.3,167.5,40.3,88.5,86.6,101.2,104.2,58.6,40.1,35.9,21.5,25.6,15.5,13.8,55.3,24.3,81.5,44.7,39.9,21.8,58.1
68.9,172.7,40.0,104.0,84.2,100.6,110.2,58.8,39.0,35.8,22.1,26.2,16.4,13.8,55.5,24.9,82.5,43.6,44.9,26.1,58.3
65.1,161.5,36.6,100.3,84.2,95.6,103.5,55.6,37.9,36.0,20.7,26.7,16.1,12.4,54.2,23.6,76.5,42.6,39.2,24.8,55.3
46.0,149.7,35.5,83.7,69.0,85.0,96.5,49.0,31.9,32.6,19.6,25.4,14.9,12.8,49.0,21.7,69.2,37.1,37.8,20.3,55.9
61.0,161.3,35.4,87.1,75.0,103.7,97.5,61.2,39.1,35.9,21.8,25.2,15.1,12.9,50.2,22.3,73.8,42.7,34.5,23.5,56.2
92.5,177.1,38.5,111.5,95.0,113.7,111.7,71.4,46.5,44.0,24.0,31.5,16.8,13.9,56.8,25.6,83.7,46.3,40.8,30.4,58.0
66.6,158.8,37.1,92.4,82.9,101.0,101.4,61.6,40.2,40.4,24.4,26.2,16.7,12.2,53.0,23.5,73.5,42.0,35.9,24.4,56.1
82.1,173.6,38.9,99.7,99.5,107.5,108.4,66.2,42.3,40.2,25.4,27.9,17.4,14.1,60.5,27.7,87.7,44.8,42.8,25.0,56.0
59.1,166.4,34.6,87.0,76.7,101.4,95.6,58.9,38.8,35.0,21.5,23.6,14.8,12.1,54.5,24.2,79.5,41.6,40.0,23.4,56.7
72.2,158.4,39.0,102.5,89.8,108.6,107.5,64.4,42.3,37.9,22.8,27.8,15.7,13.2,53.8,24.7,74.5,42.4,38.2,27.0,56.1
77.0,171.2,37.0,100.6,94.0,109.7,107.6,66.5,40.7,36.8,21.1,26.2,15.3,14.5,61.0,28.9,87.0,46.4,40.8,27.1,58.8
61.7,165.8,38.7,87.6,78.7,97.8,103.5,58.3,36.7,38.7,22.0,26.2,15.2,14.1,55.3,24.4,79.0,40.9,38.5,20.5,57.0
68.5,164.6,35.7,93.3,81.2,105.6,104.4,66.2,39.6,36.3,20.7,26.1,15.4,13.5,57.1,26.1,82.5,41.0,38.8,24.4,54.7
68.9,172.3,37.9,96.6,82.0,102.6,106.0,60.8,38.3,35.4,22.5,26.2,17.2,14.0,55.2,23.6,81.7,44.0,42.6,25.1,60.0
58.7,157.8,37.3,90.0,81.3,100.2,98.8,61.2,35.7,32.2,19.7,24.9,14.9,12.0,51.5,24.0,75.7,40.1,39.7,22.5,59.2
74.2,167.1,37.9,104.0,84.5,105.9,107.0,66.2,40.2,39.4,20.9,27.5,14.9,13.5,56.0,24.8,82.4,43.9,41.6,27.3,56.0
82.0,158.0,39.4,104.5,101.1,113.6,107.8,71.5,41.3,37.8,20.7,28.9,15.4,12.6,52.3,24.1,77.2,45.5,39.9,27.4,58.1
55.7,158.4,36.0,92.5,75.8,96.7,100.1,57.8,37.3,34.0,20.0,24.6,14.7,14.2,52.0,22.1,74.8,43.0,36.5,23.4,52.8
64.8,167.0,38.1,97.5,81.4,92.8,105.0,54.4,37.5,37.1,21.6,28.3,16.3,11.9,54.0,23.7,79.0,43.0,39.3,24.9,55.2
56.6,158.5,36.5,91.0,77.0,94.6,98.5,58.0,37.7,34.0,20.1,23.7,15.0,13.0,52.8,25.0,77.7,39.7,39.0,22.1,58.0
58.4,163.8,37.6,95.2,80.9,94.4,102.5,56.2,36.4,33.7,20.1,25.1,15.9,14.2,51.2,23.7,77.4,45.1,35.4,23.9,53.7
59.9,158.9,37.0,90.7,81.7,101.3,99.0,62.0,37.5,35.5,19.8,24.1,14.0,13.5,55.5,25.8,76.7,43.0,45.5,25.0,60.4
78.5,165.9,38.0,108.9,93.8,106.0,105.0,63.0,43.0,40.8,23.7,27.4,16.0,13.7,54.8,24.1,77.8,44.7,37.7,30.7,56.0
65.4,155.0,37.1,94.3,84.5,101.5,98.5,64.3,41.7,36.4,23.0,27.9,16.0,12.5,50.9,24.5,75.7,42.0,40.0,24.2,59.0
83.8,173.0,40.5,104.7,99.5,106.8,106.9,65.2,42.0,37.9,23.7,30.5,15.8,14.0,58.0,27.2,85.6,48.9,44.0,29.7,56.6
64.4,150.0,39.0,102.7,90.7,107.4,99.0,63.8,37.0,34.3,19.9,23.4,14.3,11.5,48.7,21.5,69.3,39.2,39.3,28.3,52.8
80.9,161.5,39.8,103.8,98.3,106.2,114.3,68.0,43.9,38.9,22.2,28.2,16.3,14.7,56.0,26.1,80.0,45.4,40.7,26.6,57.6
67.7,164.5,38.1,90.6,80.1,104.2,102.6,61.7,44.7,41.4,23.5,26.8,16.0,12.6,53.0,24.6,76.6,40.0,40.1,23.6,60.9
84.7,172.7,40.3,109.5,102.9,109.6,110.5,67.8,42.3,40.3,22.8,27.5,17.2,14.1,55.9,26.4,86.8,49.7,41.8,27.7,57.0
78.1,166.7,37.2,103.2,105.2,109.6,106.0,72.2,44.0,40.8,24.7,27.2,15.5,13.5,61.1,27.3,83.7,48.0,40.2,27.9,59.5
55.2,151.9,36.2,98.1,84.8,90.1,99.0,54.2,37.2,32.7,20.4,24.0,14.5,12.5,50.0,24.1,69.5,44.1,36.4,24.9,55.8
83.2,170.0,42.5,111.3,95.5,105.4,114.9,63.0,40.3,38.8,21.2,27.6,16.1,14.2,56.8,25.4,81.5,48.0,41.8,30.2,60.8
69.4,162.8,38.5,86.0,80.7,106.9,105.6,63.6,41.4,39.9,24.0,25.5,15.8,14.5,51.0,23.4,78.3,42.7,37.9,23.3,58.0
78.6,160.0,38.5,106.8,85.5,110.2,109.0,69.0,44.2,39.8,23.3,27.6,15.7,12.7,54.0,24.3,73.9,45.2,37.2,29.5,55.5
85.1,174.7,39.7,102.5,96.9,108.2,109.5,67.7,44.7,38.3,21.0,28.4,16.0,15.0,55.0,27.0,86.0,47.9,41.1,27.0,58.9
67.8,158.3,37.3,92.5,90.0,106.1,100.4,64.8,40.5,37.3,21.7,26.7,15.4,13.5,52.0,23.5,74.2,42.6,36.3,25.1,55.2
64.5,166.2,37.2,92.7,80.0,99.0,99.5,58.5,39.5,39.3,21.6,25.2,15.0,14.0,54.0,23.8,78.7,43.9,38.5,23.6,58.7
61.8,169.7,36.0,87.3,72.0,95.2,101.1,60.7,38.4,34.9,20.1,25.4,15.2,14.0,56.0,26.2,84.2,44.2,42.5,23.8,62.5
84.3,173.2,39.5,94.8,94.2,105.1,104.2,70.0,44.7,41.4,23.5,28.5,16.2,14.3,57.7,26.1,83.0,48.0,41.0,25.3,60.9
79.3,164.7,40.9,98.2,101.5,110.6,115.2,68.4,44.7,40.6,25.2,28.2,15.9,15.8,54.5,24.4,78.7,46.0,39.8,25.3,57.8
72.7,158.9,36.6,102.9,101.9,103.5,106.5,66.4,40.5,35.6,21.1,27.1,14.4,14.1,55.6,24.7,79.0,43.2,41.5,29.0,60.5
64.5,154.5,36.4,96.5,82.9,102.9,105.1,65.3,39.7,36.5,22.2,26.5,14.9,14.6,51.0,23.6,74.2,37.9,37.9,24.3,54.4
75.5,165.9,38.9,102.8,93.7,105.3,110.6,63.9,40.7,38.4,23.3,25.9,15.0,15.0,59.0,26.5,83.6,45.1,41.4,27.0,55.3
55.5,152.2,34.5,89.1,88.5,95.0,98.5,58.1,35.6,35.6,21.1,24.0,14.8,14.0,48.5,21.5,70.5,42.0,36.1,21.9,54.0
77.9,165.1,37.9,99.7,81.6,108.5,108.7,67.7,42.3,39.0,21.3,27.0,14.9,13.4,57.2,25.2,81.3,42.3,42.1,27.7,59.4
76.3,176.7,35.7,101.6,92.2,105.9,104.0,64.1,44.7,40.4,25.2,27.2,15.6,14.5,57.2,25.4,86.2,45.7,43.3,25.3,56.4
78.5,160.8,36.0,100.8,96.5,111.6,101.7,70.3,44.4,41.7,24.7,27.2,15.4,12.8,54.0,23.1,76.8,42.2,40.2,28.5,54.4
71.7,160.5,37.3,99.7,93.1,108.6,104.7,67.7,39.4,36.5,21.1,27.5,15.2,13.0,57.6,24.5,78.9,41.2,42.0,27.6,57.2
67.4,173.4,37.6,90.2,89.5,100.3,103.6,61.5,38.8,34.4,20.4,25.6,15.3,14.3,58.6,25.6,82.8,47.5,40.7,24.2,56.2
73.0,166.1,36.1,97.2,82.9,110.5,98.3,69.1,46.7,39.9,22.2,27.2,16.4,13.3,53.3,24.4,75.5,44.1,40.1,27.0,55.6
75.4,158.9,37.8,96.0,98.0,113.7,103.3,73.3,42.5,39.0,20.8,26.4,15.4,13.2,54.2,24.1,76.8,42.7,39.1,25.8,55.5
77.6,174.1,37.0,91.2,80.0,107.6,105.0,65.5,43.7,42.4,24.6,28.6,16.9,13.9,53.2,24.8,82.7,42.9,40.8,24.0,56.8
81.0,167.0,38.6,107.9,101.2,108.5,108.7,67.7,41.6,37.3,20.8,26.8,15.1,14.0,55.6,25.2,79.9,44.2,41.1,29.0,58.8
66.7,168.0,36.0,86.5,80.1,103.0,99.1,61.5,39.6,38.7,24.4,26.1,15.4,14.2,54.2,23.9,81.0,43.0,40.0,22.6,55.5
79.1,173.6,41.2,95.7,91.5,113.0,107.6,67.6,41.8,38.8,22.6,26.9,15.5,14.9,55.5,24.5,79.0,44.9,40.1,23.5,56.6
76.3,168.2,37.3,99.0,93.7,105.8,107.2,66.3,42.2,40.3,21.5,27.5,15.1,14.5,58.0,28.9,84.5,43.0,41.5,27.8,56.5
65.0,171.4,37.5,93.6,81.1,99.7,107.7,60.1,40.7,38.8,22.0,26.8,15.6,15.3,55.5,24.7,79.8,44.7,40.4,23.4,55.8
51.3,154.6,34.9,85.6,69.1,88.8,93.5,51.5,39.5,36.7,23.3,24.4,15.5,12.6,50.0,21.8,69.5,41.9,35.6,22.4,53.3
59.1,163.4,36.3,91.7,81.3,95.3,99.5,56.8,35.8,35.8,21.9,23.6,14.5,13.8,56.1,25.3,80.2,43.6,39.0,24.2,55.5
65.8,156.8,36.0,93.0,89.0,103.2,101.6,63.7,43.4,38.7,24.7,27.4,14.7,12.5,52.4,23.9,74.2,40.6,36.8,24.0,55.5
50.4,153.6,33.0,87.6,78.2,91.5,93.0,56.5,33.3,31.3,17.8,22.4,13.4,12.1,49.5,22.5,73.5,39.0,41.2,22.5,56.0
68.5,158.4,37.2,96.2,92.7,102.8,103.7,64.3,39.5,38.3,22.3,26.5,15.1,14.9,53.9,24.1,76.7,41.2,38.4,24.2,56.4
62.9,164.6,37.7,88.2,87.4,98.1,102.8,62.3,37.1,35.1,21.3,25.6,15.1,13.8,55.8,25.7,81.0,42.5,41.3,23.6,54.7
56.8,166.4,36.7,89.1,76.5,93.5,94.0,56.8,35.8,35.9,20.7,24.0,14.5,11.5,53.5,23.8,77.5,44.0,39.6,21.7,58.0
66.1,165.8,36.6,90.2,80.0,96.5,105.0,61.3,37.9,37.9,22.1,27.4,15.7,14.5,51.9,22.6,79.5,43.1,38.7,22.6,55.8
68.3,173.8,36.5,91.0,73.4,100.3,106.0,59.7,39.4,36.6,21.4,26.2,16.4,15.5,58.0,25.1,84.0,43.5,37.6,22.7,57.9
79.1,174.5,38.2,92.3,77.5,106.5,108.0,67.7,47.4,41.9,23.2,27.6,16.2,14.4,58.2,26.9,86.7,44.4,41.8,23.4,61.7
90.7,159.5,38.0,107.2,106.1,122.0,110.9,80.3,51.2,45.3,23.3,30.6,16.3,13.9,53.4,23.8,76.2,43.7,37.8,27.1,57.0
78.3,162.5,38.1,98.7,92.6,109.7,102.5,70.5,46.8,42.3,26.1,28.1,15.8,14.3,54.5,24.2,78.1,43.2,38.1,25.4,55.7
70.9,162.3,37.7,96.7,86.5,105.7,103.9,64.5,44.0,41.2,22.7,27.1,15.9,12.6,55.9,25.2,76.0,41.3,40.3,25.1,56.0
50.9,151.8,33.9,84.1,75.2,91.5,93.9,54.0,38.1,36.7,21.6,23.7,14.4,12.7,47.5,22.0,69.5,42.0,34.2,19.5,56.0
62.3,152.5,37.1,100.8,87.7,99.0,101.0,61.9,34.7,35.4,19.9,24.4,14.5,12.7,49.3,21.7,70.6,42.7,35.7,25.8,55.5
66.4,155.7,34.9,91.9,90.0,105.3,97.0,64.8,43.7,38.7,24.0,25.4,14.9,12.1,52.9,24.1,75.0,44.0,36.6,24.1,57.2
92.1,173.0,41.5,109.3,105.4,111.3,117.0,67.5,44.9,43.0,23.3,30.2,16.5,14.3,59.6,27.9,86.3,46.0,41.0,30.5,55.5
67.1,160.1,35.0,98.3,90.3,103.5,100.5,63.2,41.7,36.5,20.8,25.6,15.0,13.5,54.2,24.0,74.2,44.0,38.3,25.7,56.5
54.7,159.7,34.2,83.9,72.8,93.8,97.5,54.9,38.0,34.8,21.7,24.5,14.3,12.9,52.7,23.8,78.8,41.0,39.1,20.5,54.9
78.4,174.3,40.3,102.7,94.7,103.4,107.0,64.6,39.9,37.2,22.7,27.8,16.6,15.0,56.9,25.4,81.2,50.2,39.9,26.3,59.5
59.0,168.3,35.5,92.5,75.4,96.0,99.1,55.7,36.0,35.6,20.1,23.7,15.0,14.0,56.5,25.0,79.3,42.0,40.8,22.1,55.6
76.3,175.2,37.6,101.5,92.1,100.5,108.2,59.4,40.9,41.3,24.4,26.7,16.2,15.2,58.5,26.6,86.5,45.0,42.8,27.2,57.4
70.9,161.8,36.1,96.7,85.1,107.5,98.5,66.0,42.6,38.3,21.8,25.1,14.2,13.4,52.7,23.4,74.3,40.9,36.9,25.4,57.5
70.3,162.0,35.6,101.8,85.1,104.0,99.0,62.7,41.3,36.7,23.2,26.8,16.0,12.3,52.6,23.8,76.9,42.7,38.3,28.3,56.6
58.1,164.9,35.2,86.2,79.0,94.9,100.5,57.7,35.6,36.2,21.2,24.0,14.3,13.5,55.0,23.7,79.9,43.8,38.6,22.5,54.1
59.3,170.9,37.5,84.6,76.4,92.2,103.7,56.5,37.0,36.0,21.0,23.8,14.6,15.0,58.5,25.9,83.5,44.0,41.2,21.4,55.8
75.3,158.7,37.7,104.4,99.2,105.9,99.6,63.9,44.0,38.8,20.1,26.4,14.6,13.3,49.9,21.1,72.2,44.4,35.4,28.5,55.8
66.2,163.2,35.7,91.7,81.6,95.5,102.5,60.9,40.6,37.5,20.4,27.1,14.7,14.0,53.7,24.1,77.0,43.5,37.7,23.9,57.1
68.3,152.7,34.7,105.7,96.5,102.7,100.6,62.1,38.8,37.3,22.4,26.7,14.6,12.5,50.0,22.5,69.8,44.6,34.4,29.0,54.6
75.8,166.0,40.2,103.4,97.5,102.1,105.1,64.8,42.6,39.5,23.7,27.7,16.9,13.8,51.3,23.7,77.3,47.1,40.1,27.3,57.2
61.3,163.2,35.1,86.4,73.4,98.0,102.6,60.7,41.1,36.3,20.8,24.7,15.2,15.0,56.0,25.2,79.5,43.1,40.6,22.4,55.4
73.0,174.2,36.2,94.2,82.0,103.4,107.2,62.2,40.4,39.2,23.6,26.2,16.3,14.8,56.8,25.4,82.8,48.6,42.6,24.8,55.4
70.0,170.9,35.7,88.5,84.8,103.1,98.7,65.5,41.6,42.4,23.2,27.4,15.9,13.9,54.8,23.8,81.0,45.5,38.7,22.9,56.5
75.1,161.9,38.7,104.8,92.5,103.3,105.3,64.0,39.9,37.7,20.8,27.8,15.4,13.0,52.2,22.9,74.0,43.1,38.0,27.4,55.1
73.8,167.5,36.9,99.6,92.7,100.9,105.7,60.5,40.4,38.5,22.2,27.7,16.4,13.7,55.1,24.2,79.2,46.6,39.4,27.8,54.4
64.2,163.4,35.9,98.8,83.7,100.4,95.1,62.1,40.0,38.2,21.7,25.7,15.1,12.5,53.1,23.2,77.8,43.5,38.2,25.6,57.0
59.5,167.9,36.4,89.2,80.2,98.0,100.7,57.9,36.3,35.3,22.4,24.0,15.0,13.5,55.1,24.3,80.8,42.8,40.7,23.0,55.6
56.9,161.4,34.7,84.8,84.6,94.5,97.9,56.2,37.1,35.5,21.9,24.0,14.7,13.7,54.0,23.8,76.4,44.4,37.7,20.5,53.0
59.6,168.4,34.2,86.1,77.8,98.3,101.1,58.0,36.8,34.3,20.3,25.8,15.4,14.7,57.6,24.8,82.7,44.4,37.7,22.1,54.4
63.1,159.7,36.4,93.7,85.3,96.8,103.5,60.6,39.3,34.9,20.2,27.7,15.0,13.5,51.3,24.0,77.9,45.5,39.0,24.9,56.6
58.9,161.0,35.1,85.5,73.0,95.7,98.4,58.0,36.9,39.3,21.0,23.9,14.2,13.5,50.0,22.7,77.7,40.2,36.8,24.5,53.8
74.6,168.8,37.1,94.3,88.6,110.0,109.1,67.1,42.0,37.7,23.9,26.3,15.3,15.3,57.0,25.2,84.9,44.5,41.6,25.5,60.2
86.4,172.5,39.0,99.7,92.9,115.7,109.5,72.5,44.0,38.6,21.7,27.9,15.6,15.6,59.5,26.7,86.5,45.3,41.9,24.7,58.0
60.8,160.9,38.2,93.6,90.0,94.6,101.0,57.5,36.7,33.8,20.6,24.3,14.6,14.0,53.5,23.3,79.5,44.3,36.5,25.3,55.1
50.4,158.5,35.0,81.0,75.9,90.6,89.9,50.9,36.7,34.3,21.7,22.5,14.9,14.1,50.7,23.1,74.8,43.2,35.6,21.5,55.0
54.9,156.2,32.7,88.7,81.6,95.6,93.6,55.5,37.3,35.7,20.8,23.5,14.7,12.8,50.7,23.0,76.1,40.8,36.9,23.6,54.6
53.0,154.7,34.6,89.7,77.0,91.6,94.1,51.6,35.8,33.2,19.7,24.3,14.3,12.7,49.3,21.3,70.5,42.6,33.9,22.5,56.7
69.2,161.1,37.0,96.1,89.5,103.6,103.8,64.2,41.6,38.1,22.1,26.7,15.4,12.7,52.0,22.8,75.8,43.5,38.0,24.8,54.4
71.3,174.0,36.5,100.4,88.0,99.1,105.7,58.2,38.2,38.0,21.2,25.8,15.1,15.7,56.5,24.7,87.0,43.7,42.6,25.4,56.8
70.5,155.5,37.5,97.2,90.4,107.9,102.0,66.0,41.4,40.3,22.7,26.5,15.5,13.1,46.6,21.0,71.8,40.7,35.7,25.8,55.0
69.9,165.0,34.2,97.1,93.8,102.3,101.2,60.1,39.0,35.6,23.0,26.9,15.2,13.7,54.4,24.5,81.3,46.6,40.5,26.4,56.4
65.9,158.3,38.1,91.3,90.6,103.0,102.9,61.6,39.8,38.3,21.2,25.4,15.1,12.8,50.0,22.7,70.8,44.1,33.3,23.8,56.5
63.2,164.7,36.9,85.8,75.0,100.5,99.9,59.3,42.3,37.2,22.2,26.9,15.6,12.9,53.4,23.2,77.2,40.8,36.4,23.4,53.4
69.6,153.2,36.0,94.6,84.5,106.1,103.5,66.9,45.3,38.7,22.3,28.6,15.0,13.7,53.5,24.7,76.9,41.2,37.4,25.7,60.0
59.3,161.9,36.2,92.0,81.1,97.2,99.0,55.6,38.4,33.4,21.3,25.5,14.8,12.0,56.8,25.5,79.7,42.3,37.8,24.4,55.6
69.5,170.4,36.7,90.2,88.8,100.8,103.2,60.4,40.4,39.8,22.9,28.0,15.2,13.7,53.0,23.4,80.9,43.3,39.4,24.4,57.5
79.7,168.9,35.2,97.0,77.4,105.6,106.1,67.1,48.8,45.4,26.4,29.2,16.2,14.0,55.1,25.3,83.4,41.1,40.5,26.5,56.4
61.9,165.7,38.3,91.1,84.6,100.4,100.0,60.3,38.7,34.8,24.8,24.5,15.6,13.4,55.5,25.0,80.2,45.5,38.3,25.4,55.6
67.7,164.7,35.7,92.6,86.1,100.5,100.9,62.5,43.1,36.7,21.3,26.4,15.1,14.4,57.7,25.4,84.0,38.4,41.0,25.1,60.5
54.4,167.0,33.0,89.2,72.4,87.9,97.7,54.1,34.0,32.3,21.3,23.3,15.0,14.7,59.5,26.7,84.2,43.3,41.5,22.5,56.0
64.6,149.6,37.4,97.1,92.8,100.2,103.0,64.2,39.3,36.2,22.7,26.4,14.5,11.2,52.0,23.0,75.0,42.0,34.5,25.8,57.7
88.2,171.7,38.8,111.7,102.6,110.1,112.0,65.1,39.9,36.0,21.8,29.3,16.6,16.0,60.6,28.1,82.4,45.3,41.8,30.8,55.0
63.4,153.1,36.6,94.3,91.5,104.3,100.1,62.6,40.1,35.5,20.8,24.6,14.5,12.7,50.6,21.8,71.9,41.8,36.8,24.8,55.6
76.5,166.6,36.5,98.1,98.7,109.2,103.5,65.0,41.7,38.7,21.0,27.8,15.3,14.2,56.3,25.2,83.1,45.3,41.1,26.5,56.6
65.4,157.4,35.3,89.2,91.5,104.5,102.7,65.4,40.7,36.4,21.2,25.0,14.4,13.7,51.0,23.1,74.3,45.6,36.1,22.7,55.5
83.7,166.3,38.4,100.0,88.8,110.5,107.5,66.9,47.4,42.0,24.7,30.0,16.8,15.3,56.6,24.6,80.3,47.4,36.1,27.7,63.5
65.2,161.7,36.7,97.5,86.3,98.2,100.5,61.9,38.3,35.1,21.6,26.0,16.0,14.0,55.5,25.1,78.0,39.9,39.6,26.7,55.4
62.4,158.5,35.9,100.5,85.7,96.6,101.5,61.5,37.8,33.6,19.6,24.1,14.5,13.5,55.5,24.2,77.6,43.0,35.9,26.7,57.5
99.4,164.7,41.1,119.5,103.7,121.7,112.0,78.0,50.3,44.4,24.4,30.5,16.6,12.0,56.5,24.4,81.2,44.9,39.6,32.3,58.4
74.8,164.3,37.8,101.6,95.0,107.5,110.0,66.3,39.3,36.8,21.0,26.0,15.6,14.1,55.5,24.4,80.4,42.4,37.9,27.0,61.4
64.9,167.7,37.5,90.1,87.7,99.9,106.3,59.6,38.8,35.6,20.2,25.6,15.6,15.2,57.5,26.9,83.5,44.2,40.5,23.8,60.0
54.2,167.0,35.0,88.9,66.5,91.9,99.0,51.4,35.9,32.8,20.3,23.5,15.3,14.2,57.9,25.5,82.6,41.5,39.7,22.2,53.5
81.4,165.1,38.6,98.3,88.5,116.5,107.9,71.9,43.5,42.3,24.2,27.9,16.5,14.0,54.1,25.3,76.0,42.5,37.0,27.5,53.4
56.3,152.5,35.0,88.3,81.2,96.9,97.8,57.5,38.4,34.5,21.8,25.2,15.3,12.0,49.0,21.4,70.0,41.9,35.1,23.0,53.7
96.7,171.5,40.0,115.2,109.6,119.7,116.0,75.7,44.8,41.7,24.7,28.9,16.5,14.5,57.8,26.0,78.7,47.0,36.6,32.4,57.1
83.7,160.2,39.6,114.8,100.6,103.5,110.5,68.0,46.8,40.2,23.1,30.9,17.2,13.5,53.0,24.0,75.3,45.5,33.9,31.3,56.4
50.2,157.0,35.2,85.5,68.5,87.3,96.4,52.0,36.3,35.6,21.2,24.5,14.4,12.9,50.5,23.1,76.2,40.3,34.0,22.5,56.5
65.7,166.2,37.5,90.1,94.4,100.1,106.0,60.5,38.1,35.5,20.7,25.7,15.8,13.6,56.5,25.1,80.8,44.6,40.0,21.8,58.2
70.7,156.1,35.7,98.3,97.3,106.3,99.3,66.6,41.7,39.1,22.6,26.6,15.3,12.8,52.7,23.4,73.6,44.4,36.9,26.7,56.3
66.9,154.3,35.3,96.8,97.5,108.0,96.8,63.1,41.1,37.7,23.4,27.5,15.8,12.4,51.5,22.3,74.2,42.2,37.5,25.6,56.0
59.7,156.2,35.2,92.3,85.3,98.1,101.7,58.5,37.3,36.6,21.1,25.8,14.6,12.9,53.9,24.4,76.6,39.8,36.8,23.7,56.2
72.0,162.7,36.6,89.7,88.5,107.2,102.4,64.7,43.4,41.2,27.5,29.2,16.4,13.1,53.4,25.0,76.0,43.6,38.6,23.9,55.0
75.0,167.8,38.0,94.0,81.6,105.7,110.5,64.2,43.8,40.0,23.4,29.0,16.8,15.6,53.5,23.8,78.3,43.0,37.8,25.2,57.2
67.3,160.8,33.5,99.0,98.2,107.6,103.4,64.5,38.4,35.4,22.0,24.6,15.1,12.4,53.5,23.7,78.7,41.9,41.1,26.3,53.4
78.4,167.2,38.2,90.6,85.6,113.2,98.0,70.8,48.1,43.3,24.7,27.4,16.6,13.0,55.4,25.0,82.6,44.0,38.0,22.9,55.7
51.6,166.1,35.6,76.9,71.0,89.8,95.6,50.6,35.5,34.2,19.8,24.3,15.5,13.5,54.1,23.8,78.1,41.3,35.5,18.8,55.8
63.0,157.4,37.2,101.0,89.0,101.1,103.9,58.3,38.8,35.4,20.4,25.5,15.2,14.1,53.5,23.7,73.7,39.4,39.5,24.2,56.0
79.3,167.0,37.0,104.6,99.0,106.2,107.5,65.3,41.2,37.2,21.7,27.9,16.2,14.0,58.2,27.8,80.8,45.0,38.3,28.7,54.7
56.4,158.5,36.2,89.5,79.3,100.1,101.0,57.0,36.9,32.3,21.1,25.6,14.5,13.9,50.5,22.6,71.4,44.3,34.8,23.3,54.3
68.7,157.4,38.5,99.7,96.2,104.9,97.5,63.4,40.3,36.5,21.7,26.6,15.8,11.0,51.0,22.8,69.8,40.5,33.5,24.3,55.6
59.0,161.7,35.9,84.6,72.7,96.9,98.9,59.5,36.9,36.3,20.7,24.8,14.7,12.9,55.5,25.0,80.3,38.0,38.9,21.2,60.7
60.3,159.2,38.2,90.4,77.0,99.4,104.0,58.7,40.1,36.3,20.2,25.5,15.5,14.0,54.0,25.5,78.8,41.7,36.3,23.7,60.0
69.9,170.5,39.2,99.1,93.0,102.0,103.0,59.8,38.3,35.9,21.9,25.1,15.5,13.6,56.0,24.8,80.3,43.2,39.0,26.0,57.3
57.3,162.0,34.9,87.8,84.9,94.7,96.8,55.7,34.7,33.7,19.7,23.1,14.3,12.5,52.8,23.7,79.6,42.8,35.8,23.5,54.9
65.4,157.9,36.0,95.7,88.2,100.3,99.8,64.7,39.6,37.2,19.2,24.6,14.3,12.0,53.0,24.6,79.0,40.1,36.5,25.1,60.0
60.3,166.1,34.5,87.6,74.9,95.8,96.7,57.9,39.0,34.6,21.9,25.6,15.7,13.0,53.5,23.3,81.2,38.5,37.7,23.0,53.1
77.1,159.5,40.5,95.5,93.5,107.4,109.1,66.8,47.0,40.2,23.4,28.9,16.0,13.9,52.5,23.6,77.8,42.5,36.7,23.9,57.0
76.7,164.6,38.7,106.2,90.3,103.8,108.5,67.0,40.6,38.8,21.5,27.8,16.2,13.5,52.5,24.1,76.2,44.8,35.1,29.2,54.4
66.7,152.2,36.4,93.2,89.0,103.8,101.4,67.4,42.3,36.5,19.6,25.8,14.9,12.0,51.5,23.3,72.5,43.2,35.3,23.6,55.4
78.3,176.0,37.4,92.8,90.0,107.9,107.8,63.5,41.3,39.2,22.5,28.3,16.5,14.5,58.5,25.9,87.5,46.4,41.3,23.5,57.9
51.8,150.5,33.3,85.0,75.2,89.7,97.0,55.3,37.0,36.3,20.1,23.7,14.2,13.5,47.5,21.0,72.1,37.7,32.5,21.8,54.0
66.3,170.8,36.2,83.8,80.3,99.4,97.7,60.3,42.2,39.5,23.1,26.5,16.1,13.0,58.0,25.9,86.1,44.0,39.1,21.9,53.7
65.5,165.9,39.3,93.8,86.1,96.3,110.3,58.9,36.8,35.0,19.3,28.2,15.0,14.5,61.0,27.2,83.9,42.1,38.7,23.7,59.8
69.0,161.3,38.8,100.4,90.6,99.2,106.4,60.5,36.7,35.9,20.7,28.0,16.2,13.5,54.5,24.2,79.7,43.7,38.0,28.1,56.2
68.0,166.6,36.0,90.5,87.0,98.8,104.0,61.4,39.0,34.7,21.6,26.5,15.1,14.2,58.1,26.0,81.6,41.7,39.9,24.3,58.5
60.9,156.5,35.1,91.8,86.0,101.4,100.0,62.8,38.4,34.8,20.8,24.6,14.6,14.2,53.0,23.6,76.7,38.6,36.6,23.5,55.3
